latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,datetime,area_km2
34.04757,-118.56444,318.33,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.32,17.38,N,2025/1/8 9:02,0.2052
34.0484,-118.57621,316.75,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,286.31,35.24,N,2025/1/8 9:02,0.2052
34.04868,-118.58015,309.54,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,286.46,5.57,N,2025/1/8 9:02,0.2052
34.04891,-118.58347,309.36,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,286.03,5.57,N,2025/1/8 9:02,0.2052
34.04916,-118.58694,306.27,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.98,1.61,N,2025/1/8 9:02,0.2052
34.04939,-118.59024,303.11,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.12,1.61,N,2025/1/8 9:02,0.2052
34.04963,-118.59363,303.78,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.41,1.94,N,2025/1/8 9:02,0.2052
34.04987,-118.59704,303.58,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.22,1.94,N,2025/1/8 9:02,0.2052
34.05037,-118.60414,303.23,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.64,3.59,N,2025/1/8 9:02,0.2052
34.05062,-118.60768,303.82,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.13,1.05,N,2025/1/8 9:02,0.2052
34.05087,-118.61127,303.34,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.78,1.05,N,2025/1/8 9:02,0.2052
34.05114,-118.61504,304.89,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.45,6.7,N,2025/1/8 9:02,0.2052
34.05141,-118.61894,314.49,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.51,6.7,N,2025/1/8 9:02,0.2052
34.0545,-118.66294,312.66,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.58,1.43,N,2025/1/8 9:02,0.2088
34.05474,-118.6664,300.13,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,282.74,1.43,N,2025/1/8 9:02,0.2088
34.04377,-118.51094,333.88,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.36,22.43,N,2025/1/8 9:02,0.1995
34.04404,-118.51481,333.99,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,291.57,22.43,N,2025/1/8 9:02,0.1995
34.04486,-118.52621,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,332.67,223.49,N,2025/1/8 9:02,0.2052
34.04514,-118.53014,344.91,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,316.17,223.49,N,2025/1/8 9:02,0.2052
34.04541,-118.53401,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,297.56,65.55,N,2025/1/8 9:02,0.2052
34.04569,-118.5379,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,288.81,65.55,N,2025/1/8 9:02,0.2052
34.04596,-118.54169,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,321.93,76.53,N,2025/1/8 9:02,0.2052
34.04623,-118.54552,337.22,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,300.36,76.53,N,2025/1/8 9:02,0.2052
34.0465,-118.54939,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,296.61,18.47,N,2025/1/8 9:02,0.2052
34.04677,-118.55322,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,286.6,18.47,N,2025/1/8 9:02,0.2052
34.04705,-118.55706,353.09,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,287.74,11.3,N,2025/1/8 9:02,0.2052
34.0473,-118.56066,343.52,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.98,11.3,N,2025/1/8 9:02,0.2052
34.04784,-118.56828,334.12,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,286.31,17.38,N,2025/1/8 9:02,0.2052
34.04812,-118.5722,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,290.2,35.24,N,2025/1/8 9:02,0.2052
34.0517,-118.62306,329.62,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,288.77,6.95,N,2025/1/8 9:02,0.2052
34.05201,-118.62743,331.45,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,289.23,6.95,N,2025/1/8 9:02,0.2052
34.05235,-118.63223,344.75,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,292.12,11.02,N,2025/1/8 9:02,0.2052
34.05269,-118.63707,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,302.26,11.02,N,2025/1/8 9:02,0.2052
34.05318,-118.64404,350.21,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,317.27,68.52,N,2025/1/8 9:02,0.2052
34.05343,-118.64764,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,306.44,39.41,N,2025/1/8 9:02,0.2052
34.05371,-118.65168,349.72,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,301.76,39.41,N,2025/1/8 9:02,0.2088
34.05399,-118.65559,367,0.36,0.58,2025/1/8,902,N21,VIIRS,h,2.0NRT,294.9,13.38,N,2025/1/8 9:02,0.2088
34.05425,-118.65932,328.86,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.2,13.38,N,2025/1/8 9:02,0.2088
34.04789,-118.49473,301.61,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,282.72,0.86,N,2025/1/8 9:02,0.1995
34.04816,-118.49854,304.67,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,281.82,0.86,N,2025/1/8 9:02,0.1995
34.04845,-118.50246,310.91,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,282.38,4.02,N,2025/1/8 9:02,0.1995
34.05275,-118.56273,312.77,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.78,2.16,N,2025/1/8 9:02,0.2052
34.05301,-118.56641,307.32,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.9,2.16,N,2025/1/8 9:02,0.2052
34.05328,-118.57018,306.59,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.07,1.91,N,2025/1/8 9:02,0.2052
34.05386,-118.57845,303.9,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.78,2.51,N,2025/1/8 9:02,0.2052
34.05412,-118.58204,316.33,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,288.01,2.51,N,2025/1/8 9:02,0.2052
34.05483,-118.59212,309.15,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.99,4.13,N,2025/1/8 9:02,0.2052
34.05506,-118.59534,307.49,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.53,4.13,N,2025/1/8 9:02,0.2052
34.05529,-118.59875,302.35,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.96,1.86,N,2025/1/8 9:02,0.2052
34.05555,-118.60236,303.08,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.69,1.86,N,2025/1/8 9:02,0.2052
34.05581,-118.60595,302.88,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.52,2.93,N,2025/1/8 9:02,0.2052
34.05606,-118.6096,306.87,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.89,2.93,N,2025/1/8 9:02,0.2052
34.05633,-118.61338,319.59,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.51,8.32,N,2025/1/8 9:02,0.2052
34.05946,-118.65759,310.23,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.74,5.73,N,2025/1/8 9:02,0.2088
34.0597,-118.66118,301.32,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.71,1.35,N,2025/1/8 9:02,0.2088
34.04871,-118.50619,323.56,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.03,4.02,N,2025/1/8 9:02,0.1995
34.04899,-118.51006,367,0.35,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,290.55,27.9,N,2025/1/8 9:02,0.1995
34.04927,-118.51397,334.73,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,310.45,27.9,N,2025/1/8 9:02,0.1995
34.05036,-118.52919,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,303.74,147.81,N,2025/1/8 9:02,0.2052
34.05062,-118.53292,353.63,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,289.94,24.58,N,2025/1/8 9:02,0.2052
34.0509,-118.53684,350.25,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,293.65,24.58,N,2025/1/8 9:02,0.2052
34.05117,-118.54054,339.7,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,305.03,82.34,N,2025/1/8 9:02,0.2052
34.0517,-118.54811,339.14,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,312.75,55.37,N,2025/1/8 9:02,0.2052
34.05198,-118.55196,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,289.08,55.37,N,2025/1/8 9:02,0.2052
34.05226,-118.5558,345.74,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.7,9.38,N,2025/1/8 9:02,0.2052
34.05249,-118.55922,323.92,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.81,9.38,N,2025/1/8 9:02,0.2052
34.05436,-118.58554,325.67,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,288.41,5.92,N,2025/1/8 9:02,0.2052
34.0546,-118.58888,321.69,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,287.58,5.92,N,2025/1/8 9:02,0.2052
34.05662,-118.61742,321.63,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.53,8.32,N,2025/1/8 9:02,0.2052
34.05692,-118.62166,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,296.23,13.24,N,2025/1/8 9:02,0.2052
34.05723,-118.62605,355.32,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,300.26,13.24,N,2025/1/8 9:02,0.2052
34.05756,-118.63065,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,304.54,25.75,N,2025/1/8 9:02,0.2052
34.0579,-118.6356,355.24,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,303.74,25.75,N,2025/1/8 9:02,0.2052
34.05817,-118.63942,337.05,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,314.69,42.03,N,2025/1/8 9:02,0.2052
34.0584,-118.6426,344.04,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,328.44,42.03,N,2025/1/8 9:02,0.2052
34.05863,-118.64592,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,297.19,18.61,N,2025/1/8 9:02,0.2052
34.0589,-118.64976,354.08,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,296.23,18.61,N,2025/1/8 9:02,0.2088
34.05919,-118.65382,367,0.36,0.58,2025/1/8,902,N21,VIIRS,h,2.0NRT,286.18,5.73,N,2025/1/8 9:02,0.2088
34.05312,-118.49403,300.16,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,282.61,0.86,N,2025/1/8 9:02,0.1995
34.05339,-118.49783,303.71,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,282.94,0.86,N,2025/1/8 9:02,0.1995
34.05366,-118.50154,307.86,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.58,4.02,N,2025/1/8 9:02,0.1995
34.05819,-118.56479,315.2,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.01,2.16,N,2025/1/8 9:02,0.2052
34.05843,-118.56826,313.77,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.2,1.91,N,2025/1/8 9:02,0.2052
34.0587,-118.57201,310.97,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.01,1.91,N,2025/1/8 9:02,0.2052
34.05901,-118.57633,307.73,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.97,2.51,N,2025/1/8 9:02,0.2052
34.06051,-118.59743,316.67,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.96,1.86,N,2025/1/8 9:02,0.2052
34.06077,-118.60111,310,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.77,1.86,N,2025/1/8 9:02,0.2052
34.06104,-118.60486,319.49,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,287.97,2.93,N,2025/1/8 9:02,0.2052
34.06438,-118.65194,313.8,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,282.08,5.73,N,2025/1/8 9:02,0.2088
34.06464,-118.65569,305.99,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,282.8,5.73,N,2025/1/8 9:02,0.2088
34.06489,-118.65921,301.25,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.3,1.35,N,2025/1/8 9:02,0.2088
34.05393,-118.50531,344.67,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.91,4.02,N,2025/1/8 9:02,0.1995
34.0542,-118.50909,348.61,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,287.73,27.9,N,2025/1/8 9:02,0.1995
34.05448,-118.513,346.78,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,286.99,27.9,N,2025/1/8 9:02,0.1995
34.05474,-118.51658,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,289.02,284.57,N,2025/1/8 9:02,0.2052
34.055,-118.52027,354.07,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,294.19,284.57,N,2025/1/8 9:02,0.2052
34.05529,-118.52418,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,292.23,147.81,N,2025/1/8 9:02,0.2052
34.05556,-118.52802,350.86,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,286.75,147.81,N,2025/1/8 9:02,0.2052
34.05583,-118.5318,343.51,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.96,24.58,N,2025/1/8 9:02,0.2052
34.0561,-118.5356,353.29,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,287.31,24.58,N,2025/1/8 9:02,0.2052
34.05637,-118.53926,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,290.71,82.34,N,2025/1/8 9:02,0.2052
34.05663,-118.54291,352.17,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,292.47,82.34,N,2025/1/8 9:02,0.2052
34.0569,-118.54676,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,294.23,55.37,N,2025/1/8 9:02,0.2052
34.05718,-118.55065,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,287.27,55.37,N,2025/1/8 9:02,0.2052
34.05745,-118.55438,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,289.89,9.38,N,2025/1/8 9:02,0.2052
34.0577,-118.55791,331.71,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,286.42,9.38,N,2025/1/8 9:02,0.2052
34.05794,-118.5613,322.42,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.63,2.16,N,2025/1/8 9:02,0.2052
34.05932,-118.58065,325.1,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,288.38,2.51,N,2025/1/8 9:02,0.2052
34.05962,-118.58485,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,295.8,5.92,N,2025/1/8 9:02,0.2052
34.05988,-118.58846,349.45,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,294.5,5.92,N,2025/1/8 9:02,0.2052
34.06009,-118.59143,345.02,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,294.05,4.13,N,2025/1/8 9:02,0.2052
34.06029,-118.59428,337.73,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,291.44,4.13,N,2025/1/8 9:02,0.2052
34.0613,-118.60857,336.99,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,290.49,2.93,N,2025/1/8 9:02,0.2052
34.06157,-118.61238,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,290.08,8.32,N,2025/1/8 9:02,0.2052
34.06187,-118.61649,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,290.35,8.32,N,2025/1/8 9:02,0.2052
34.06216,-118.62069,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,301.68,13.24,N,2025/1/8 9:02,0.2052
34.06247,-118.62486,353.85,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,299.41,13.24,N,2025/1/8 9:02,0.2052
34.06276,-118.62909,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,305.84,25.75,N,2025/1/8 9:02,0.2052
34.0631,-118.63383,352.43,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,312.58,25.75,N,2025/1/8 9:02,0.2052
34.0634,-118.63799,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,288.11,42.03,N,2025/1/8 9:02,0.2052
34.06363,-118.6413,336.31,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.96,42.03,N,2025/1/8 9:02,0.2052
34.06385,-118.64439,327.86,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.06,18.61,N,2025/1/8 9:02,0.2052
34.0641,-118.64796,320.75,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,282.61,18.61,N,2025/1/8 9:02,0.2088
34.05862,-118.49702,301.83,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.21,1.02,N,2025/1/8 9:02,0.1995
34.05888,-118.50064,306.57,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,282.81,5.06,N,2025/1/8 9:02,0.1995
34.06983,-118.6537,312.42,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,281.84,2.97,N,2025/1/8 9:02,0.2088
34.07007,-118.65714,304.62,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,281.63,1.2,N,2025/1/8 9:02,0.2088
34.07031,-118.66056,299.01,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,281.1,1.2,N,2025/1/8 9:02,0.2088
34.05914,-118.50436,367,0.35,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,287.77,5.06,N,2025/1/8 9:02,0.1995
34.05941,-118.50802,333.43,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,288.01,13.12,N,2025/1/8 9:02,0.1995
34.05967,-118.51168,327.37,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.94,13.12,N,2025/1/8 9:02,0.1995
34.05994,-118.51538,331.94,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.94,9.33,N,2025/1/8 9:02,0.2052
34.0602,-118.51905,330.38,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.18,9.33,N,2025/1/8 9:02,0.2052
34.06047,-118.5228,328.85,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.89,4,N,2025/1/8 9:02,0.2052
34.06075,-118.52666,328.17,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.27,4,N,2025/1/8 9:02,0.2052
34.06102,-118.5304,325.03,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.79,3.56,N,2025/1/8 9:02,0.2052
34.06128,-118.53405,326.27,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.46,3.56,N,2025/1/8 9:02,0.2052
34.06155,-118.53771,327.78,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.27,3.83,N,2025/1/8 9:02,0.2052
34.06182,-118.54146,335.64,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.84,3.83,N,2025/1/8 9:02,0.2052
34.06209,-118.54528,335.8,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.02,5.01,N,2025/1/8 9:02,0.2052
34.06237,-118.5492,347.38,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.84,5.01,N,2025/1/8 9:02,0.2052
34.06266,-118.55314,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,287.49,12.85,N,2025/1/8 9:02,0.2052
34.06292,-118.55677,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,295.7,12.85,N,2025/1/8 9:02,0.2052
34.06317,-118.56033,336.65,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,308.78,53.93,N,2025/1/8 9:02,0.2052
34.06365,-118.5671,354.59,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,316.83,37.55,N,2025/1/8 9:02,0.2052
34.0639,-118.57056,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,303.85,37.55,N,2025/1/8 9:02,0.2052
34.0642,-118.57475,354.5,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,288.98,18.5,N,2025/1/8 9:02,0.2052
34.06451,-118.57909,323.54,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.51,18.5,N,2025/1/8 9:02,0.2052
34.06487,-118.58395,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,292.99,49.02,N,2025/1/8 9:02,0.2052
34.06516,-118.58805,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,296,49.02,N,2025/1/8 9:02,0.2052
34.06537,-118.59106,346.34,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,292.94,12.44,N,2025/1/8 9:02,0.2052
34.06557,-118.59391,355.87,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,292.3,12.44,N,2025/1/8 9:02,0.2052
34.06579,-118.59702,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,298.33,15.38,N,2025/1/8 9:02,0.2052
34.06604,-118.60051,325.94,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.93,15.38,N,2025/1/8 9:02,0.2052
34.0663,-118.60406,332.63,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,287.68,4.89,N,2025/1/8 9:02,0.2052
34.06654,-118.60763,330.88,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,285.23,4.89,N,2025/1/8 9:02,0.2052
34.0668,-118.61117,339.34,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,286.88,8.06,N,2025/1/8 9:02,0.2052
34.06707,-118.61488,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,292.12,8.06,N,2025/1/8 9:02,0.2052
34.06733,-118.61869,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,295.86,12.83,N,2025/1/8 9:02,0.2052
34.06761,-118.62254,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,301.21,12.83,N,2025/1/8 9:02,0.2052
34.06789,-118.62655,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,303.29,168.79,N,2025/1/8 9:02,0.2052
34.06821,-118.63097,343.04,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,311.19,168.79,N,2025/1/8 9:02,0.2052
34.06858,-118.63604,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,304.76,0,N,2025/1/8 9:02,0.2052
34.06886,-118.63991,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,289.02,0,N,2025/1/8 9:02,0.2052
34.06909,-118.64326,367,0.36,0.57,2025/1/8,902,N21,VIIRS,h,2.0NRT,287.45,53.83,N,2025/1/8 9:02,0.2052
34.06934,-118.64672,336.75,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.74,53.83,N,2025/1/8 9:02,0.2088
34.06958,-118.65022,321.31,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,281.83,2.97,N,2025/1/8 9:02,0.2088
34.06384,-118.4962,300.73,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.18,1.02,N,2025/1/8 9:02,0.1995
34.0641,-118.49982,305.51,0.35,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.29,5.06,N,2025/1/8 9:02,0.1995
34.06755,-118.54755,317.9,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.6,5.01,N,2025/1/8 9:02,0.2052
34.06899,-118.56752,318.62,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.76,37.55,N,2025/1/8 9:02,0.2052
34.06923,-118.57091,314.55,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.55,37.55,N,2025/1/8 9:02,0.2052
34.06949,-118.57449,316.77,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,284.76,18.5,N,2025/1/8 9:02,0.2052
34.07088,-118.59391,304.85,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,283.87,12.44,N,2025/1/8 9:02,0.2052
34.07231,-118.61385,303.62,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,281.54,8.06,N,2025/1/8 9:02,0.2052
34.07256,-118.61741,312.43,0.36,0.57,2025/1/8,902,N21,VIIRS,n,2.0NRT,281.16,12.83,N,2025/1/8 9:02,0.2052
34.07501,-118.65174,314.08,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,280.99,2.97,N,2025/1/8 9:02,0.2088
34.07526,-118.65525,304.49,0.36,0.58,2025/1/8,902,N21,VIIRS,n,2.0NRT,280.66,1.2,N,2025/1/8 9:02,0.2088
34.02264,-118.61803,295.58,0.58,0.7,2025/1/8,1042,N21,VIIRS,n,2.0NRT,265.44,2.48,N,2025/1/8 10:42,0.406
34.02433,-118.62403,298.83,0.58,0.7,2025/1/8,1042,N21,VIIRS,n,2.0NRT,266.27,2.12,N,2025/1/8 10:42,0.406
34.02602,-118.63002,302.23,0.58,0.7,2025/1/8,1042,N21,VIIRS,n,2.0NRT,266.41,2.12,N,2025/1/8 10:42,0.406
34.0277,-118.63602,306.23,0.58,0.7,2025/1/8,1042,N21,VIIRS,n,2.0NRT,266.83,3.2,N,2025/1/8 10:42,0.406
34.02938,-118.64198,308.86,0.58,0.7,2025/1/8,1042,N21,VIIRS,n,2.0NRT,267.86,3.2,N,2025/1/8 10:42,0.406
34.03108,-118.64803,308.3,0.58,0.7,2025/1/8,1042,N21,VIIRS,n,2.0NRT,268.38,3.27,N,2025/1/8 10:42,0.406
